messageId,sourceName,sourceHost,sourceCategory,messageTime,receiptTime,sourceId,collectorId,count,format,view,encoding,message
"-9223372036261114669","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995256","1467400988935","118341431","103886658","2395665","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:739424.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168704.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160629.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:8075.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114668","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400988935","118341431","103886658","2395666","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114667","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400988935","118341431","103886658","2395667","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114666","/bar/log/xtrac-api/api_rest_transformation.log","bar","/xapi/DEV/NONPROD","1467400978000","1467400988935","117209063","103886658","201","plain:atp:o:6:l:25:p:yyyy-MM-dd'T'HH:mm:ssZZZZ","","UTF8","time=""2016-07-01T15:22:58-04:00"" level=info msg=""request for /xtrac/api/v1/work-items/search with method POST"" 
{""Name"":""xtracApi-POST-workItems-search"",""Tags"":{""aud"":""a79fcb28-2621-4973-8a1e-c09a2ab30f79"",""jti"":""02fe5ff1-c242-4d18-ac7e-73166de395df"",""sub"":""XWHRon""},""Duration"":143114959,""time"":""2016-07-01T15:22:58.411471789-04:00"",""TxnId"":""56bfe3d5-5204-ec24-077d-6a8213fdf8a5"",""Contributors"":[{""Name"":""JWT Authentication plugin"",""Duration"":143016086,""Error"":"""",""ServiceCalls"":null},{""Name"":""Whitelist plugin"",""Duration"":142842257,""Error"":"""",""ServiceCalls"":null},{""Name"":""Session Management plugin"",""Duration"":142833386,""Error"":"""",""ServiceCalls"":null},{""Name"":""REST plugin"",""Duration"":138057652,""Error"":"""",""ServiceCalls"":null},{""Name"":""workflow-backend"",""Duration"":133996676,""Error"":"""",""ServiceCalls"":[{""Name"":""Core-WorkItem-Search"",""Endpoint"":""bar.com:11000"",""Duration"":133775560,""Error"":""""}]}],""ErrorFree"":true,""Error"":""""}"
"-9223372036261114665","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400989936","118341431","103886658","2395668","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:16576184.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189903952.000000|g
XAPI.bar.com.runtime.free_count:189856592.000000|g
XAPI.bar.com.runtime.heap_objects:47362.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114664","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995256","1467400989936","118341431","103886658","2395669","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:742128.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168761.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160635.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:8126.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114663","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400990932","118341431","103886658","2395670","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:16578760.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189904000.000000|g
XAPI.bar.com.runtime.free_count:189856592.000000|g
XAPI.bar.com.runtime.heap_objects:47414.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114662","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995256","1467400990932","118341431","103886658","2395671","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:744848.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168818.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160640.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:8178.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114661","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400990932","118341431","103886658","2395672","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114660","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400990932","118341431","103886658","2395673","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114659","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400991932","118341431","103886658","2395674","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:16887128.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189904528.000000|g
XAPI.bar.com.runtime.free_count:189856624.000000|g
XAPI.bar.com.runtime.heap_objects:47912.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114658","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995256","1467400991932","118341431","103886658","2395675","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:747568.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168875.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160645.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:8230.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114657","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400991932","118341431","103886658","2395676","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114656","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400992943","118341431","103886658","2395677","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114655","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400992943","118341431","103886658","2395678","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:17093640.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189904912.000000|g
XAPI.bar.com.runtime.free_count:189856640.000000|g
XAPI.bar.com.runtime.heap_objects:48263.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114654","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995256","1467400992943","118341431","103886658","2395679","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:750272.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168932.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160651.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:8281.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114653","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400992943","118341431","103886658","2395680","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114652","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400992943","118341431","103886658","2395681","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114651","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400993938","118341431","103886658","2395682","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:17300392.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189905280.000000|g
XAPI.bar.com.runtime.free_count:189856672.000000|g
XAPI.bar.com.runtime.heap_objects:48617.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114650","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995256","1467400993938","118341431","103886658","2395683","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:752992.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168989.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160656.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:8333.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114649","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400993938","118341431","103886658","2395684","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114648","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995256","1467400994940","118341431","103886658","2395685","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:17405144.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189905504.000000|g
XAPI.bar.com.runtime.free_count:189856672.000000|g
XAPI.bar.com.runtime.heap_objects:48821.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114647","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995256","1467400994940","118341431","103886658","2395686","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:755712.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7169046.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160661.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:8385.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114646","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400242541","1467400979908","116535366","103736801","0","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:10:42.541353Z web 73.201.19.160:60101 10.146.12.100:3443 0.000103 0.046082 0.000057 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114645","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400248138","1467400979908","116535366","103736801","1","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:10:48.138730Z web 68.105.115.54:54098 10.69.21.206:3443 0.000103 0.039733 0.000058 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114644","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400283566","1467400979908","116535366","103736801","2","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:11:23.566763Z web 73.201.19.160:60101 10.146.12.100:3443 0.000099 0.048316 0.000053 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114643","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400289378","1467400979908","116535366","103736801","3","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:11:29.378498Z web 68.105.115.54:54098 10.69.21.206:3443 0.0001 0.055341 0.000055 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114642","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400324544","1467400979908","116535366","103736801","4","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:12:04.544036Z web 73.201.19.160:60101 10.146.12.100:3443 0.000129 0.063099 0.000117 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114641","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400336150","1467400979908","116535366","103736801","5","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:12:16.150087Z web 68.105.115.54:54098 10.69.21.206:3443 0.000099 0.04652 0.000089 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114640","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400365565","1467400979908","116535366","103736801","6","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:12:45.565879Z web 73.201.19.160:60101 10.146.12.100:3443 0.000099 0.048403 0.000099 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114639","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400377084","1467400979908","116535366","103736801","7","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:12:57.084012Z web 68.105.115.54:54098 10.69.21.206:3443 0.000098 0.203997 0.000069 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114638","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400381479","1467400979908","116535366","103736801","8","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:13:01.479329Z web 73.15.67.13:52523 10.146.12.100:3443 0.000134 0.043711 0.000109 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114637","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400406569","1467400979908","116535366","103736801","9","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:13:26.569176Z web 73.201.19.160:60101 10.69.21.206:3443 0.000086 0.045533 0.000057 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114636","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400417988","1467400979908","116535366","103736801","10","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:13:37.988045Z web 68.105.115.54:54098 10.146.12.100:3443 0.0001 0.047392 0.000081 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114635","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400424295","1467400979908","116535366","103736801","11","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:13:44.295394Z web 73.201.19.160:60101 10.69.21.206:3443 0.000099 0.103966 0.00006 200 200 149 333 ""POST https://web.thing1.com:443/api/meta/link HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114634","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400446644","1467400979908","116535366","103736801","12","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:14:06.644196Z web 73.201.19.160:60101 10.146.12.100:3443 0.000071 0.111348 0.000073 200 200 0 981 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114633","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400450162","1467400979908","116535366","103736801","13","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:14:10.162725Z web 73.201.19.160:60101 10.69.21.206:3443 0.000116 0.10936 0.000087 200 200 149 333 ""POST https://web.thing1.com:443/api/meta/link HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114632","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400456522","1467400979908","116535366","103736801","14","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:14:16.522033Z web 73.201.19.160:60101 10.146.12.100:3443 0.000101 0.147143 0.000083 200 200 149 333 ""POST https://web.thing1.com:443/api/meta/link HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114631","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400459051","1467400979908","116535366","103736801","15","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:14:19.051512Z web 68.105.115.54:54098 10.69.21.206:3443 0.000094 0.067612 0.000053 200 200 0 107 ""GET https://web.thing1.com:443/api/status HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114630","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400462980","1467400979908","116535366","103736801","16","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:14:22.980867Z web 73.201.19.160:60101 10.146.12.100:3443 0.0001 0.085228 0.000063 200 200 149 333 ""POST https://web.thing1.com:443/api/meta/link HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
"-9223372036261114629","logs/AWSLogs/moss/elasticloadbalancing/us-east-1/2016/07/01/moss_elasticloadbalancing_us-east-1_web_20160701T1915Z_54.225.81.87_23lhb46y.log","Sumo Cloud","thing1-Prod-AccessLogs","1467400468119","1467400979908","116535366","103736801","17","plain:atp:o:0:l:27:p:yyyy-MM-dd'T'HH:mm:ss.SSS'Z'","","UTF8","2016-07-01T19:14:28.119209Z web 73.201.19.160:60101 10.69.21.206:3443 0.000086 0.140537 0.000059 200 200 149 333 ""POST https://web.thing1.com:443/api/meta/link HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36"" ECDHE-RSA-AES128-GCM-SHA256 TLSv1.2"
